id,cpf,status,due_date,created_at,updated_at,valor_total,data_pagamento,dias_atraso,valor_juros,valor_multa,valor_total_com_encargos,saldo_anterior,valor_iof,valor_juros_remuneratorios,valor_juros_mora,itemized_transactions,valor_pago,data_ultimo_pagamento
78418f37-5dc0-4d37-91e4-45cf8c593ad1,36072364535,FECHADA,2026-07-20T18:00:00.000Z,2026-08-04T18:15:20.344Z,2026-08-20T03:00:06.236Z,3870.86,,31,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""86532b69-84a3-44fd-9266-b8e47e624119"",""date"":""2026-07-06T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""989eb340-ab20-42ea-a2f1-2ad3a3a92ab0"",""date"":""2026-07-10T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""59f9279a-6a4b-4aaa-ac2c-ad293b308ff7"",""date"":""2026-07-09T15:00:00.000Z"",""amount"":860.19,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""}]",0.00,
789c9774-2d6f-4f82-b603-0a61623df6ca,64866656883,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:59.685Z,2026-08-20T03:00:06.236Z,1223.46,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""81a85f34-b70e-42a1-80aa-acebad97145f"",""date"":""2026-07-24T00:55:49.135Z"",""amount"":303,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""2787e8a3-d4a6-49e0-8562-47a9f15ad3ad"",""date"":""2026-07-23T16:09:51.080Z"",""amount"":180.57,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""20daaa4d-e6a7-4bd3-b3e9-a4269fd15036"",""date"":""2026-07-23T16:09:51.077Z"",""amount"":240.76,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""945aae54-39da-41b8-8925-96a5b91dc8d6"",""date"":""2026-07-23T00:55:49.142Z"",""amount"":151.49,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""15e96707-6966-4e96-ae97-9f7edb6685df"",""date"":""2026-07-21T00:55:49.139Z"",""amount"":227.25,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""4ef61b92-18ea-40d2-983b-563326eff42e"",""date"":""2026-07-18T16:09:51.083Z"",""amount"":120.39,""merchant"":""Netflix"",""type"":""CREDIT""}]",0.00,
79cb894b-ea2b-4524-96c1-f87f9f0cb34a,76671725950,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:53.111Z,2026-08-20T03:00:06.236Z,929.08,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""636cfda8-d16e-41b4-a921-0dad8ca42e36"",""date"":""2026-07-26T00:55:44.142Z"",""amount"":172.27,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""93a5ce79-b810-4ddf-a42a-4942ce96b8d9"",""date"":""2026-07-23T16:09:47.730Z"",""amount"":183.23,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""2d50559e-64a8-4857-8ca4-0898eab09135"",""date"":""2026-07-23T00:55:44.137Z"",""amount"":229.7,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""85bb0314-a43a-4c23-9f01-fe5b13641b01"",""date"":""2026-07-22T00:55:44.148Z"",""amount"":114.85,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""bd8f85e4-764d-474f-863a-433c63d2c640"",""date"":""2026-07-18T16:09:47.737Z"",""amount"":137.42,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""75c54962-d0e4-4834-b866-8ebeadea9da5"",""date"":""2026-07-17T16:09:47.744Z"",""amount"":91.61,""merchant"":""Posto Shell"",""type"":""CREDIT""}]",0.00,
7a74f06a-1c57-442b-9a8a-5122fb03515b,12923841310,FECHADA,2026-08-01T18:00:00.000Z,2026-08-17T01:42:19.219Z,2026-08-20T03:00:06.236Z,3870.86,,19,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""def55d9b-a31e-476a-96fc-bd64255fde14"",""date"":""2026-07-24T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""e832c9ab-5288-4c50-a1a9-0a7cbf8cc8f0"",""date"":""2026-07-21T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""7a6c5940-f87a-4ded-81e4-11855519a329"",""date"":""2026-07-18T15:00:00.000Z"",""amount"":860.19,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
7d2bd421-2624-400b-9f6c-7597547059dd,33333333333,FECHADA,2026-08-15T12:00:00.000Z,2026-08-09T01:36:39.030Z,2026-08-20T03:00:06.236Z,490.05,,5,0.00,77.42,,3870.86,23.31,536.18,34.81,"[{""id"":""a128cb2e-24ef-423c-a103-c6051c7e40a0"",""date"":""2026-07-24T05:09:51.043Z"",""amount"":217.8,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""f19dc60e-c144-434b-b610-e108bb77d5af"",""date"":""2026-07-23T05:09:51.057Z"",""amount"":163.35,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""dfeb9faa-4bef-4751-8146-9b13103430c9"",""date"":""2026-07-22T05:09:51.062Z"",""amount"":108.9,""merchant"":""Mercado Livre"",""type"":""CREDIT""}]",0.00,
7d4038b5-b9ec-4c1f-87d9-9249c9e705a1,42718533218,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:55.524Z,2026-08-20T03:00:06.236Z,1218.37,,10,0.00,24.37,,0.00,4.93,18.75,1.23,"[{""id"":""b23f0ae7-5e3b-4839-92ff-b2dee15ee8a0"",""date"":""2026-07-26T00:55:46.173Z"",""amount"":276.49,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""8a6759ab-00f9-4b7a-b384-9cba0bba1f81"",""date"":""2026-07-23T16:09:49.166Z"",""amount"":265.01,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""b4382a6d-1109-4dff-ba5f-8f0fdbf7913f"",""date"":""2026-07-23T00:55:46.208Z"",""amount"":138.24,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""d77c45a5-7183-4470-93eb-c04da6994466"",""date"":""2026-07-21T16:09:49.173Z"",""amount"":132.5,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""212287cb-318a-4c01-8c8e-2c4041aebb42"",""date"":""2026-07-20T00:55:46.197Z"",""amount"":207.37,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""9859cfce-acbf-46b5-bd71-6181e3128581"",""date"":""2026-07-19T16:09:49.169Z"",""amount"":198.76,""merchant"":""Spotify"",""type"":""CREDIT""}]",0.00,
7f6b6efc-34fb-4e91-8541-3ee20846d3f3,88877766655,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:57.113Z,2026-08-20T03:00:06.236Z,1440.59,,10,0.00,28.81,,0.00,5.83,22.17,1.44,"[{""id"":""881e6177-3200-450c-aab5-466f2b213476"",""date"":""2026-07-24T16:09:50.532Z"",""amount"":179.66,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""4ab3041f-ff44-4550-ac03-18691650e6fb"",""date"":""2026-07-24T00:55:48.117Z"",""amount"":210.71,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""ef6fd8c4-3c74-419c-b9d3-246d35fc73a1"",""date"":""2026-07-22T16:09:50.524Z"",""amount"":359.31,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""ddadd8e6-74e3-4e16-8453-8abcb9b9c966"",""date"":""2026-07-21T16:09:50.529Z"",""amount"":269.48,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""29fa53ef-d3b4-45ef-9611-af888ef936be"",""date"":""2026-07-21T00:55:48.110Z"",""amount"":280.95,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""a77de6f0-9117-47cd-b9f5-6cef8afd20b0"",""date"":""2026-07-20T00:55:48.121Z"",""amount"":140.48,""merchant"":""Netflix"",""type"":""CREDIT""}]",0.00,
8026c622-35b8-453b-a4b2-c616190c6135,77529588591,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:55.983Z,2026-08-20T03:00:06.236Z,991.36,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""7eb2c1ca-7c0f-463b-9759-05dfd9e5cc97"",""date"":""2026-07-26T00:55:47.789Z"",""amount"":127.25,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""65d4ca1d-f590-49c8-bed5-92d1f5df7d81"",""date"":""2026-07-25T00:55:47.793Z"",""amount"":84.83,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""b9ca189e-5ac7-4040-8926-3922b0d8354c"",""date"":""2026-07-23T16:09:50.160Z"",""amount"":135.47,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""17f4fe80-5cfb-47f8-a405-47407eae2e29"",""date"":""2026-07-21T16:09:50.156Z"",""amount"":203.2,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""a1ee4ff4-241a-4d2c-b991-b3a345110c51"",""date"":""2026-07-21T16:09:50.151Z"",""amount"":270.94,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""e7c0ff96-4342-4075-abfa-859c66d2be7b"",""date"":""2026-07-21T00:55:47.784Z"",""amount"":169.67,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
806f165e-7b0f-49b3-978f-1d22b7dbf3e8,65451936372,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:56.592Z,2026-08-20T03:00:06.236Z,1247.97,,10,0.00,24.96,,0.00,5.04,19.20,1.26,"[{""id"":""bb2044fc-f60e-48a8-a241-73778264bd16"",""date"":""2026-07-24T16:09:49.786Z"",""amount"":242.81,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""f09c0fa6-151b-4b6a-bf53-849d4d8ec2b1"",""date"":""2026-07-24T00:55:47.275Z"",""amount"":173.18,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""a01a7287-1c62-4f3c-b42c-03520b023af6"",""date"":""2026-07-23T00:55:47.270Z"",""amount"":230.9,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""475c3f9f-ddf0-4293-8af4-aaed7c775793"",""date"":""2026-07-21T16:09:49.780Z"",""amount"":323.75,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""f7645f06-371b-4f15-9f76-b08fcdccbe03"",""date"":""2026-07-19T16:09:49.790Z"",""amount"":161.88,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""76ded5dc-0ce3-4400-bc7f-d977fea6720f"",""date"":""2026-07-19T00:55:47.284Z"",""amount"":115.45,""merchant"":""Spotify"",""type"":""CREDIT""}]",0.00,
8116d54e-d889-4aa4-8201-97f741dc8990,27646660477,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:03:00.584Z,2026-08-20T03:00:06.236Z,1269.49,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""9cf1866a-6781-4374-a7ef-dec61151c7dd"",""date"":""2026-07-25T00:55:45.841Z"",""amount"":169.67,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""24019bca-6412-4315-a7e1-f63c95a075cf"",""date"":""2026-07-24T16:09:49.067Z"",""amount"":253.49,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""ee48ad96-4fb5-4d61-a7ab-9b76da658f70"",""date"":""2026-07-23T00:55:45.847Z"",""amount"":113.12,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""efc8c50a-0cd7-4c81-a2ca-3547915cc467"",""date"":""2026-07-21T00:55:45.836Z"",""amount"":226.23,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""42dbe1c5-a892-4f4a-9664-f3aacfd3f090"",""date"":""2026-07-19T16:09:49.061Z"",""amount"":337.99,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""722696fd-4568-42dd-9ea7-5545479f5684"",""date"":""2026-07-17T16:09:49.071Z"",""amount"":168.99,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
817f7848-b18a-48c8-9a2f-688f19ff2803,61369613180,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:54.070Z,2026-08-20T03:00:06.236Z,1647.33,,10,0.00,32.95,,0.00,6.68,25.35,1.65,"[{""id"":""599b3c61-e85f-454e-9dcb-fe27bef2eee4"",""date"":""2026-07-24T16:09:48.296Z"",""amount"":401.08,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""f7adabd8-a9d9-4437-8877-17c7c5180c32"",""date"":""2026-07-23T00:55:44.469Z"",""amount"":248.3,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""5d4d3c19-ae20-47ca-a250-1b46c9903d81"",""date"":""2026-07-22T00:55:44.473Z"",""amount"":165.54,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""a8c096fe-a102-469a-b7ea-93399f3bb188"",""date"":""2026-07-22T00:55:44.466Z"",""amount"":331.07,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""9e64a52e-06a9-4f54-a7e3-4ea21b3401ca"",""date"":""2026-07-19T16:09:48.307Z"",""amount"":200.53,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""2473b1f9-f03a-4d5c-b5a3-63440c14c32d"",""date"":""2026-07-18T16:09:48.303Z"",""amount"":300.81,""merchant"":""Zara"",""type"":""CREDIT""}]",0.00,
818055c9-fb99-4bd1-b014-c41112139a9f,67154864257,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:48.836Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""db857a01-8a74-48f2-b2df-a4d87c266903"",""date"":""2026-06-25T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""1ec74249-bc41-42cf-ba3b-19fd7390f4b8"",""date"":""2026-07-02T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""d2eb61b0-e844-4396-a836-958c7fd1c563"",""date"":""2026-06-30T15:00:00.000Z"",""amount"":860.19,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
8458467c-8edc-4897-bd3e-5f5325592492,80535757654,FECHADA,2026-08-05T21:00:00.000Z,2026-07-30T03:23:47.718Z,2026-08-15T03:00:53.499Z,364.97,,0,0.00,77.42,,3870.86,19.47,297.86,19.33,"[{""id"":""c6ebd376-a76a-4ba6-9cfd-a50bc4dd0048"",""date"":""2026-07-27T02:50:22.846Z"",""amount"":121.66,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""f44f3c15-4e33-4e3d-bf04-19df825414e2"",""date"":""2026-07-26T02:50:22.841Z"",""amount"":162.21,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""830c13eb-0cd7-4ee4-a597-0026a7393553"",""date"":""2026-07-25T02:50:22.850Z"",""amount"":81.1,""merchant"":""Mercado Livre"",""type"":""CREDIT""}]",0.00,
871d781c-1fc2-44a0-8a57-dd5dd8c53f7e,48318883543,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:44.188Z,2026-08-18T03:00:12.636Z,3870.86,,0,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""483cfb76-f5a0-4ff6-99f4-b048c1cc45c2"",""date"":""2026-06-28T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""766b7f26-821c-4a88-8eb1-62560e8cce9a"",""date"":""2026-07-03T15:00:00.000Z"",""amount"":1290.29,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""19c3648d-8109-43b5-8ed3-57440f904f84"",""date"":""2026-06-29T15:00:00.000Z"",""amount"":860.19,""merchant"":""Posto Shell"",""type"":""CREDIT""}]",0.00,
87201a81-e77c-4f97-9dd5-687a2efeae40,81698023189,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:52.572Z,2026-08-20T03:00:06.236Z,1523.41,,10,0.00,30.47,,0.00,6.15,23.46,1.53,"[{""id"":""f8cf2da0-f7b0-4a92-9f07-7b7d56681eaf"",""date"":""2026-07-26T00:55:43.619Z"",""amount"":266.81,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""0f87b717-f457-4a98-8865-5fc9fb82c769"",""date"":""2026-07-24T00:55:43.627Z"",""amount"":177.87,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""d36b2072-d5ee-4b10-9e32-d49b7c714189"",""date"":""2026-07-22T16:09:46.951Z"",""amount"":160.66,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""39923f65-7083-41d8-bee4-e697af6a20f0"",""date"":""2026-07-20T16:09:46.937Z"",""amount"":241,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""504b1dae-9095-4945-983b-41710e600a93"",""date"":""2026-07-20T00:55:43.604Z"",""amount"":355.74,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""127006e3-8f72-442f-a914-062b1b0b5c14"",""date"":""2026-07-17T16:09:46.919Z"",""amount"":321.33,""merchant"":""Netflix"",""type"":""CREDIT""}]",0.00,
882d868a-e187-42bf-891f-f9f638e935c4,27888186700,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:59.391Z,2026-08-20T03:00:06.236Z,1601.83,,10,0.00,77.42,,3870.86,22.33,476.59,30.94,"[{""id"":""3893f9ec-6a0b-4c7a-95cb-17c289e0f597"",""date"":""2026-07-26T00:55:48.815Z"",""amount"":226.45,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""2cbd8e74-8c97-443c-9b5c-0ccd90ba3a61"",""date"":""2026-07-23T16:09:50.801Z"",""amount"":307.49,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""f332ba02-cab7-4bea-aca9-d4c7a5e5569f"",""date"":""2026-07-22T16:09:50.806Z"",""amount"":205,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""bddafac0-b44b-4c32-8263-fe792fe2f8af"",""date"":""2026-07-22T00:55:48.818Z"",""amount"":150.97,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""370cf168-1a96-4f56-bef5-36efd48e4138"",""date"":""2026-07-21T00:55:48.810Z"",""amount"":301.93,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""6a329153-7f53-4467-abda-b7d8cb72cdb8"",""date"":""2026-07-17T16:09:50.797Z"",""amount"":409.99,""merchant"":""Netflix"",""type"":""CREDIT""}]",0.00,
89c4c8c3-1051-4caf-a084-d1ef48c95e7c,21005484686,FECHADA,2026-08-10T21:00:00.000Z,2026-08-04T00:02:57.895Z,2026-08-15T03:07:38.063Z,0.00,,0,0.00,0.00,,0.00,0.00,0.00,0.00,[],0.00,
89eeda8f-5f7c-4f3b-a85c-143ffb149fab,80417045181,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:57.267Z,2026-08-20T03:00:06.236Z,1353.73,,10,0.00,27.07,,0.00,5.47,20.82,1.35,"[{""id"":""04f41485-8871-46cf-ac2a-b6af086bbf90"",""date"":""2026-07-26T00:55:48.148Z"",""amount"":273.43,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""e7420ce0-3bfa-4d7b-ad18-76eb62ff1c0c"",""date"":""2026-07-25T00:55:48.155Z"",""amount"":136.71,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""b0e7d170-4866-4913-a0ea-edfa64e836fc"",""date"":""2026-07-23T16:09:50.360Z"",""amount"":246.17,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""e43f0d78-07b3-4a93-bd44-6c862d23de4a"",""date"":""2026-07-22T16:09:50.356Z"",""amount"":328.23,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""83a481ce-9189-412a-bed9-c05fdecf8a68"",""date"":""2026-07-20T16:09:50.364Z"",""amount"":164.12,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""5c991a78-f6c1-44a3-9775-9711e8eb7de3"",""date"":""2026-07-20T00:55:48.152Z"",""amount"":205.07,""merchant"":""iFood"",""type"":""CREDIT""}]",0.00,
8b83c35d-adb7-43e4-8365-0578f2fd5841,27888186700,FECHADA,2026-07-10T18:00:00.000Z,2026-07-26T00:55:48.787Z,2026-08-20T03:00:06.236Z,3870.86,,41,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""5a9e8251-2501-449b-a1d5-689c530ce948"",""date"":""2026-07-02T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Netflix"",""type"":""CREDIT""},{""id"":""91838cd7-f5a9-48b3-aa77-2aebc3ad57b2"",""date"":""2026-06-24T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""26a89fc1-5dbf-4125-a110-ea7d2cf3ba73"",""date"":""2026-06-29T15:00:00.000Z"",""amount"":860.19,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""}]",0.00,
8c609463-5082-4d72-bc7d-068befc9d373,12345678909,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:55.303Z,2026-08-20T03:00:06.236Z,802.61,,10,0.00,16.05,,0.00,3.26,12.36,0.81,"[{""id"":""6c7ef982-46c0-468d-92c0-410182c858ba"",""date"":""2026-07-26T00:55:45.642Z"",""amount"":356.72,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""0e04e1ab-f790-4895-9d1b-30eeec0a7806"",""date"":""2026-07-21T00:55:45.656Z"",""amount"":178.35,""merchant"":""Mercado Livre"",""type"":""CREDIT""},{""id"":""76c00040-25f2-41e8-a8cb-b188143aaf33"",""date"":""2026-07-20T00:55:45.652Z"",""amount"":267.54,""merchant"":""Mercado Livre"",""type"":""CREDIT""}]",0.00,
9070ada1-605f-42b7-98b5-e5d3299777a9,27234768980,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:53.893Z,2026-08-20T03:00:06.236Z,1010.27,,10,0.00,20.21,,0.00,4.08,15.54,1.02,"[{""id"":""e0feb0dc-f29b-403d-b7fb-85f362d757ad"",""date"":""2026-07-22T00:55:44.438Z"",""amount"":121.23,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""cba3565e-f0b6-4c3d-bc11-f754455af8af"",""date"":""2026-07-22T00:55:44.430Z"",""amount"":242.44,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""b143d7ac-fb6b-4b83-a92e-5243952e6aff"",""date"":""2026-07-20T16:09:48.170Z"",""amount"":154.92,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""4ccd03d9-ce5e-4505-81b5-c018b9865e9f"",""date"":""2026-07-19T00:55:44.434Z"",""amount"":181.83,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""51e48b67-6033-41a8-96d2-e3467e444fb9"",""date"":""2026-07-18T16:09:48.174Z"",""amount"":103.29,""merchant"":""Farmacia Pague Menos"",""type"":""CREDIT""},{""id"":""e4669af3-a221-42cc-8326-4bd4ed21157e"",""date"":""2026-07-17T16:09:48.165Z"",""amount"":206.56,""merchant"":""Magazine Luiza"",""type"":""CREDIT""}]",0.00,
944021c5-82c0-48fd-b247-152f2b88caca,57855482407,FECHADA,2026-07-30T18:00:00.000Z,2026-08-14T23:43:29.358Z,2026-08-20T03:00:06.236Z,3870.86,,21,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""0233e732-3a50-4bcd-988b-ce522d9dbc6a"",""date"":""2026-07-19T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""82c0c9fa-2621-470b-892e-5cb46a1a5496"",""date"":""2026-07-19T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""ee5eb991-0b93-45c2-8e5e-cbf449f7e0a0"",""date"":""2026-07-15T15:00:00.000Z"",""amount"":860.19,""merchant"":""Amazon BR"",""type"":""CREDIT""}]",0.00,
94d12cc9-920e-464d-8dc0-f801800c2d4d,53281863159,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:51.816Z,2026-08-20T03:00:06.236Z,1231.95,,10,0.00,24.64,,0.00,4.98,18.96,1.23,"[{""id"":""7ad6897e-855c-4eb6-bb8f-11c0c19252ae"",""date"":""2026-07-25T00:55:43.821Z"",""amount"":165.26,""merchant"":""Uber"",""type"":""CREDIT""},{""id"":""bac721fb-5003-4112-a009-cd6063ab81ea"",""date"":""2026-07-25T00:55:43.815Z"",""amount"":247.88,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""dd3cd11c-3593-4066-9294-96cbad400dff"",""date"":""2026-07-22T16:09:47.219Z"",""amount"":217.02,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""357bd6f1-0f5c-4ad4-89df-e48dda392d3c"",""date"":""2026-07-22T00:55:43.809Z"",""amount"":330.51,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""d86fdfa2-58d8-485b-8c2d-0b49959bfcad"",""date"":""2026-07-21T16:09:47.234Z"",""amount"":108.51,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""fd600200-21a6-44a0-b51c-5dc852385c47"",""date"":""2026-07-17T16:09:47.228Z"",""amount"":162.77,""merchant"":""Spotify"",""type"":""CREDIT""}]",0.00,
975c0369-071e-4307-9387-e1c7187c89a5,84823321987,FECHADA,2026-08-10T18:00:00.000Z,2026-08-04T00:02:52.005Z,2026-08-20T03:00:06.236Z,1440.17,,10,0.00,28.80,,0.00,5.83,22.17,1.44,"[{""id"":""ca45bd59-32e9-4ac3-b06a-60e3d8a035ce"",""date"":""2026-07-25T00:55:44.155Z"",""amount"":307.11,""merchant"":""Magazine Luiza"",""type"":""CREDIT""},{""id"":""0923662b-c37a-41ca-982a-2170b132e57b"",""date"":""2026-07-24T00:55:44.166Z"",""amount"":153.56,""merchant"":""iFood"",""type"":""CREDIT""},{""id"":""7e7020b9-7c84-422e-b123-c2d40e446c1c"",""date"":""2026-07-24T00:55:44.161Z"",""amount"":230.33,""merchant"":""Zara"",""type"":""CREDIT""},{""id"":""284f5180-97e7-42e6-adc9-ff6e7d65a173"",""date"":""2026-07-23T16:09:47.795Z"",""amount"":166.49,""merchant"":""Spotify"",""type"":""CREDIT""},{""id"":""fb176a70-71b2-4948-b05e-3d510b008959"",""date"":""2026-07-22T16:09:47.783Z"",""amount"":332.96,""merchant"":""Amazon BR"",""type"":""CREDIT""},{""id"":""74bf330e-be27-47f3-8885-8b38816c3cc2"",""date"":""2026-07-17T16:09:47.788Z"",""amount"":249.72,""merchant"":""Magazine Luiza"",""type"":""CREDIT""}]",0.00,
99da79ef-afd2-44a9-a2ed-a40c9e0f60fb,08025476561,FECHADA,2026-07-30T18:00:00.000Z,2026-08-15T00:45:46.482Z,2026-08-20T03:00:06.236Z,3870.86,,21,0.00,77.42,,0.00,19.47,297.86,19.33,"[{""id"":""db8e978c-a7f4-4355-9d42-015c27878551"",""date"":""2026-07-17T15:00:00.000Z"",""amount"":1720.38,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""e3dee5e5-b26e-49fb-a0ba-bb97ce5269f5"",""date"":""2026-07-19T15:00:00.000Z"",""amount"":1290.29,""merchant"":""Posto Shell"",""type"":""CREDIT""},{""id"":""62c41a87-6e34-41a0-b148-642c50388341"",""date"":""2026-07-14T15:00:00.000Z"",""amount"":860.19,""merchant"":""Spotify"",""type"":""CREDIT""}]",0.00,
